1.07489,-0.354903,-0.0555359,0.945292,-0.332524,0.367091,0.940906
1.07489,-0.354897,-0.0555035,0.945283,-0.332426,0.36717,0.94093
1.07488,-0.354877,-0.0554771,0.945247,-0.332157,0.367305,0.940982
1.07488,-0.35492,-0.0554189,0.945162,-0.331588,0.367573,0.9411
1.07489,-0.35504,-0.0553321,0.945105,-0.331236,0.367816,0.941205
1.0749,-0.355202,-0.0552129,0.945046,-0.330919,0.368066,0.94130
1.0749,-0.355259,-0.0551703,0.945026,-0.33081,0.368148,0.941339
1.0749,-0.355482,-0.0549742,0.944939,-0.330368,0.36851,0.94147
1.07489,-0.355759,-0.0548149,0.944821,-0.329985,0.368846,0.941589
1.07484,-0.355669,-0.0547955,0.94466,-0.329433,0.369075,0.941621
1.07478,-0.355611,-0.0546966,0.944451,-0.32874,0.369339,0.941655
1.07475,-0.355861,-0.0545834,0.944309,-0.328517,0.369595,0.9417
1.0747,-0.35661,-0.054458,0.944132,-0.328566,0.369846,0.941733
1.07467,-0.35747,-0.0544217,0.944033,-0.328757,0.369888,0.941713
1.07465,-0.358632,-0.0544345,0.943994,-0.329013,0.369761,0.941652
1.07464,-0.3591,-0.0544545,0.943998,-0.329107,0.369674,0.941623
1.07462,-0.360708,-0.0545851,0.944066,-0.329383,0.369283,0.94151
1.07462,-0.363193,-0.0549204,0.944284,-0.330066,0.368394,0.941333
1.0746,-0.365545,-0.0554723,0.944511,-0.330406,0.367686,0.941106
1.07458,-0.367193,-0.0560262,0.944697,-0.330692,0.367194,0.940911
1.07457,-0.367719,-0.0562263,0.944758,-0.330811,0.367042,0.940842
1.07454,-0.369156,-0.0567961,0.944918,-0.331179,0.366588,0.940623
1.07459,-0.37079,-0.0573961,0.945168,-0.331732,0.365886,0.940435
1.07473,-0.372461,-0.0578961,0.945472,-0.332518,0.364899,0.940308
1.0748,-0.372963,-0.0580665,0.945624,-0.332975,0.364655,0.940336
1.07495,-0.374023,-0.0582672,0.94586,-0.333991,0.364059,0.940405
1.07504,-0.374371,-0.058462,0.945948,-0.334329,0.363645,0.94045
1.07521,-0.374804,-0.0588724,0.946091,-0.334897,0.362836,0.940587
1.0754,-0.375003,-0.0593886,0.946216,-0.335538,0.361932,0.940801
1.07544,-0.37502,-0.059514,0.946238,-0.335668,0.361747,0.940846
1.07558,-0.375075,-0.0600418,0.946319,-0.33618,0.360979,0.941015
1.07568,-0.375146,-0.0604185,0.946368,-0.336548,0.360433,0.941144
1.07575,-0.375158,-0.0604576,0.946491,-0.33727,0.360564,0.941349
1.07584,-0.37547,-0.0607164,0.946532,-0.33778,0.360094,0.941527
1.07588,-0.375651,-0.0609341,0.946538,-0.337937,0.359765,0.941609
1.07597,-0.376155,-0.0614741,0.94656,-0.338197,0.359057,0.941797
1.07604,-0.376643,-0.061939,0.946591,-0.33835,0.358554,0.941967
1.07615,-0.377426,-0.0626594,0.946639,-0.338455,0.35792,0.942221
1.07623,-0.37816,-0.06327,0.946679,-0.338524,0.357473,0.942429
1.07633,-0.378975,-0.0637232,0.946797,-0.338527,0.357847,0.942848
1.07642,-0.38029,-0.0643413,0.946826,-0.338599,0.357548,0.943138
1.07648,-0.381428,-0.0649663,0.94682,-0.338589,0.357148,0.943344
1.07653,-0.382662,-0.065619,0.946788,-0.338573,0.356715,0.943561
1.0766,-0.384475,-0.0664988,0.946738,-0.338549,0.356145,0.943889
1.07662,-0.384954,-0.0667079,0.946723,-0.338537,0.356017,0.943975
1.07667,-0.386421,-0.0672909,0.94667,-0.338452,0.355688,0.944247
1.07673,-0.388135,-0.0679428,0.946606,-0.337682,0.355818,0.944766
1.07676,-0.389545,-0.0681111,0.946503,-0.337503,0.355881,0.945075
1.07679,-0.39117,-0.0685232,0.946397,-0.33722,0.355579,0.945348
1.0768,-0.391736,-0.068692,0.946358,-0.337118,0.35545,0.945438
1.07683,-0.3935,-0.069239,0.946243,-0.336803,0.355075,0.94571
1.07687,-0.3959,-0.0699987,0.94608,-0.336284,0.354668,0.946105
1.07691,-0.398268,-0.0707619,0.945909,-0.335581,0.354382,0.946563
1.07695,-0.399854,-0.0713045,0.94576,-0.334827,0.354247,0.946936
1.077,-0.401241,-0.0719166,0.945617,-0.332788,0.354661,0.947616
1.07707,-0.403146,-0.0726029,0.945404,-0.330676,0.355121,0.94831
1.0771,-0.404271,-0.0730546,0.945282,-0.329237,0.355341,0.948729
1.07714,-0.405422,-0.0734847,0.945169,-0.3278,0.355562,0.949144
1.07717,-0.407013,-0.0740912,0.945006,-0.325933,0.355792,0.949671
1.07719,-0.408165,-0.074568,0.944876,-0.324551,0.355893,0.950037
1.07722,-0.409712,-0.0751294,0.944725,-0.322859,0.35603,0.950502
1.07728,-0.41095,-0.0753499,0.9447,-0.321098,0.356512,0.951023
1.07731,-0.412061,-0.0754908,0.944635,-0.320113,0.356743,0.951345
1.07735,-0.413459,-0.0756735,0.944538,-0.318916,0.356934,0.951736
1.07738,-0.41443,-0.0758329,0.944467,-0.31815,0.357071,0.951998
1.07741,-0.415333,-0.0760015,0.944397,-0.317548,0.357206,0.95224
1.07745,-0.416431,-0.0762342,0.944299,-0.316949,0.357372,0.952523
1.07748,-0.41725,-0.0762986,0.944234,-0.316551,0.357446,0.952762
1.07751,-0.418024,-0.076291,0.944199,-0.316735,0.357627,0.952872
1.07755,-0.418857,-0.0763622,0.944084,-0.316812,0.35767,0.95302
1.07758,-0.419322,-0.0764409,0.943991,-0.316902,0.357657,0.953115
1.07762,-0.419635,-0.0764169,0.94387,-0.317023,0.357734,0.95321
1.07765,-0.419563,-0.0761432,0.943739,-0.31709,0.357938,0.953272
1.07766,-0.419188,-0.0757594,0.943574,-0.317138,0.358176,0.953268
1.07767,-0.418738,-0.0754438,0.943496,-0.317592,0.358158,0.953172
1.07767,-0.418289,-0.0751353,0.943385,-0.317881,0.358339,0.953091
1.07766,-0.418096,-0.0750352,0.943339,-0.317928,0.358379,0.953064
1.07764,-0.417434,-0.0747369,0.943187,-0.31804,0.358428,0.952962
1.0776,-0.416533,-0.0743093,0.942991,-0.31835,0.358366,0.952797
1.07758,-0.415975,-0.0740129,0.942859,-0.318836,0.358206,0.952647
1.07753,-0.415471,-0.0736764,0.942726,-0.319477,0.358009,0.952469
1.07751,-0.4153,-0.0735605,0.942683,-0.319714,0.357936,0.952402
1.07742,-0.414582,-0.0730831,0.942522,-0.320723,0.357627,0.95208
1.07737,-0.414405,-0.0726273,0.942496,-0.322483,0.357292,0.951708
1.07733,-0.414016,-0.0719673,0.942409,-0.324165,0.357197,0.951397
1.07732,-0.413645,-0.0712099,0.942367,-0.325463,0.357377,0.951212
1.07731,-0.413027,-0.069851,0.942426,-0.327198,0.358046,0.950983
1.07731,-0.412447,-0.0688219,0.942572,-0.328383,0.358784,0.950809
1.07731,-0.41223,-0.0684798,0.942637,-0.328752,0.359081,0.95075
1.07731,-0.411426,-0.0674146,0.942851,-0.329732,0.360139,0.950564
1.0773,-0.41038,-0.0663553,0.943072,-0.330475,0.361422,0.950367
1.07731,-0.410058,-0.0659636,0.943175,-0.331043,0.361726,0.950271
1.07733,-0.409095,-0.0649848,0.943486,-0.332017,0.363427,0.950122
1.07737,-0.407309,-0.0641759,0.943903,-0.332495,0.365869,0.949975
